"año_cd","ccaa_cd","zbs_residencia_cd","grupo_edad_cd","sexo_cd","nivel_copago_cd","poblacion_nm"
2022,"ES24",1202,15,1,2,3
2022,"ES24",1202,15,2,1,28
2022,"ES24",1202,15,2,2,33
2022,"ES24",1202,15,2,0,22
2022,"ES24",1202,15,2,1,5
2022,"ES24",1202,15,2,2,1
2022,"ES24",1202,16,1,2,15
2022,"ES24",1202,16,1,0,26
2022,"ES24",1202,16,1,1,19
2022,"ES24",1202,16,2,1,35
2022,"ES24",1202,16,2,0,12
2022,"ES24",1202,16,2,0,13
2022,"ES24",1202,16,2,1,2
2022,"ES24",1202,17,1,2,19
2022,"ES24",1202,17,1,2,25
2022,"ES24",1202,17,1,1,14
2022,"ES24",1202,17,1,1,1
2022,"ES24",1202,17,2,2,31
2022,"ES24",1202,17,2,1,16
2022,"ES24",1202,17,2,2,7
2022,"ES24",1202,17,2,1,1
2022,"ES24",1202,18,1,1,34
2022,"ES24",1202,18,1,2,24
2022,"ES24",1202,18,1,2,20
2022,"ES24",1202,18,1,2,1
2022,"ES24",1202,18,2,1,78
2022,"ES24",1202,18,2,1,25
2022,"ES24",1202,18,2,2,16
2022,"ES24",1202,18,2,2,1
2022,"ES24",1202,18,2,1,1
2022,"ES24",1202,18,2,2,2
2022,"ES24",1202,2,1,0,8
2022,"ES24",1202,2,1,0,2
2022,"ES24",1202,2,1,1,82
2022,"ES24",1202,2,1,0,38
2022,"ES24",1202,2,1,0,1
2022,"ES24",1202,2,1,0,2
2022,"ES24",1202,2,2,1,10
2022,"ES24",1202,2,2,0,1
2022,"ES24",1202,2,2,2,61
2022,"ES24",1202,2,2,2,35
2022,"ES24",1202,2,2,2,1
2022,"ES24",1202,2,2,1,1
2022,"ES24",1202,3,1,2,10
2022,"ES24",1202,3,1,1,1
2022,"ES24",1202,3,1,0,1
2022,"ES24",1202,3,1,0,64
2022,"ES24",1202,3,1,1,46
2022,"ES24",1202,3,1,1,1
2022,"ES24",1202,3,2,2,7
2022,"ES24",1202,3,2,1,3
2022,"ES24",1202,3,2,1,55
2022,"ES24",1202,3,2,1,46
2022,"ES24",1202,3,2,2,1
2022,"ES24",1202,3,2,2,1
2022,"ES24",1202,4,1,2,5
2022,"ES24",1202,4,1,0,75
2022,"ES24",1202,4,1,1,32
2022,"ES24",1202,4,1,1,1
2022,"ES24",1202,4,1,1,1
2022,"ES24",1202,4,2,2,10
2022,"ES24",1202,4,2,1,52
2022,"ES24",1202,4,2,2,25
2022,"ES24",1202,4,2,2,2
2022,"ES24",1202,4,2,2,1
2022,"ES24",1202,5,1,0,2
2022,"ES24",1202,5,1,2,1
2022,"ES24",1202,5,1,0,103
2022,"ES24",1202,5,1,2,5
2022,"ES24",1202,5,2,2,7
2022,"ES24",1202,5,2,2,2
2022,"ES24",1202,5,2,1,66
2022,"ES24",1202,5,2,0,15
2022,"ES24",1202,6,1,2,2
2022,"ES24",1202,6,1,2,83
2022,"ES24",1202,6,1,1,9
2022,"ES24",1202,6,1,0,1
2022,"ES24",1202,6,2,0,2
2022,"ES24",1202,6,2,1,1
2022,"ES24",1202,6,2,1,98
2022,"ES24",1202,6,2,2,16
2022,"ES24",1202,7,1,0,3
2022,"ES24",1202,7,1,0,1
2022,"ES24",1202,7,1,1,84
2022,"ES24",1202,7,1,0,26
2022,"ES24",1202,7,2,1,6
2022,"ES24",1202,7,2,2,89
2022,"ES24",1202,7,2,1,16
2022,"ES24",1202,7,2,2,1
2022,"ES24",1202,7,2,1,2
2022,"ES24",1202,8,1,2,2
2022,"ES24",1202,8,1,2,2
2022,"ES24",1202,8,1,0,101
2022,"ES24",1202,8,1,2,31
2022,"ES24",1202,8,1,1,1
2022,"ES24",1202,8,1,1,4
2022,"ES24",1202,8,2,2,11
2022,"ES24",1202,8,2,1,111
2022,"ES24",1202,8,2,1,27
2022,"ES24",1202,8,2,0,4
2022,"ES24",1202,9,1,2,10
2022,"ES24",1202,9,1,2,1
2022,"ES24",1202,9,1,0,118
2022,"ES24",1202,9,1,0,55
2022,"ES24",1202,9,1,1,1
2022,"ES24",1202,9,2,0,9
2022,"ES24",1202,9,2,1,1
2022,"ES24",1202,9,2,1,148
2022,"ES24",1202,9,2,0,43
2022,"ES24",1202,9,2,1,1
2022,"ES24",1202,9,2,2,4
2022,"ES24",1203,1,1,0,10
2022,"ES24",1203,1,1,2,1
2022,"ES24",1203,1,1,0,1
2022,"ES24",1203,1,1,1,53
2022,"ES24",1203,1,1,0,22
2022,"ES24",1203,1,1,2,1
2022,"ES24",1203,1,2,2,10
2022,"ES24",1203,1,2,2,32
2022,"ES24",1203,1,2,1,17
2022,"ES24",1203,1,2,0,1
2022,"ES24",1203,10,1,1,7
2022,"ES24",1203,10,1,2,3
2022,"ES24",1203,10,1,1,3
2022,"ES24",1203,10,1,0,133
2022,"ES24",1203,10,1,0,76
2022,"ES24",1203,10,2,2,7
2022,"ES24",1203,10,2,2,2
2022,"ES24",1203,10,2,0,1
2022,"ES24",1203,10,2,2,94
2022,"ES24",1203,10,2,2,51
2022,"ES24",1203,10,2,1,3
2022,"ES24",1203,11,1,1,13
2022,"ES24",1203,11,1,2,5
2022,"ES24",1203,11,1,2,4
2022,"ES24",1203,11,1,1,143
2022,"ES24",1203,11,1,0,65
2022,"ES24",1203,11,1,1,2
2022,"ES24",1203,11,2,0,12
2022,"ES24",1203,11,2,1,2
2022,"ES24",1203,11,2,0,106
2022,"ES24",1203,11,2,1,38
2022,"ES24",1203,11,2,2,1
2022,"ES24",1203,11,2,2,3
2022,"ES24",1203,12,1,1,10
2022,"ES24",1203,12,1,2,10
2022,"ES24",1203,12,1,2,4
2022,"ES24",1203,12,1,2,123
2022,"ES24",1203,12,1,0,70
2022,"ES24",1203,12,1,2,3
2022,"ES24",1203,12,2,0,17
2022,"ES24",1203,12,2,1,11
2022,"ES24",1203,12,2,0,5
2022,"ES24",1203,12,2,2,89
2022,"ES24",1203,12,2,0,47
2022,"ES24",1203,13,1,2,12
2022,"ES24",1203,13,1,2,16
2022,"ES24",1203,13,1,0,18
2022,"ES24",1203,13,1,1,88
2022,"ES24",1203,13,1,0,56
2022,"ES24",1203,13,2,2,19
2022,"ES24",1203,13,2,1,18
2022,"ES24",1203,13,2,2,6
2022,"ES24",1203,13,2,2,73
2022,"ES24",1203,13,2,0,34
2022,"ES24",1203,13,2,1,1
2022,"ES24",1203,13,2,1,2
2022,"ES24",1203,14,1,0,28
2022,"ES24",1203,14,1,1,64
2022,"ES24",1203,14,1,2,46
2022,"ES24",1203,14,1,2,16
2022,"ES24",1203,14,1,0,7
2022,"ES24",1203,14,1,2,1
2022,"ES24",1203,14,1,1,1
2022,"ES24",1203,14,2,1,49
2022,"ES24",1203,14,2,0,44
2022,"ES24",1203,14,2,0,22
2022,"ES24",1203,14,2,1,13
2022,"ES24",1203,14,2,2,5
2022,"ES24",1203,14,2,2,1
2022,"ES24",1203,15,1,1,31
2022,"ES24",1203,15,1,1,52
2022,"ES24",1203,15,1,0,44
2022,"ES24",1203,15,1,2,1
2022,"ES24",1203,15,1,1,1
2022,"ES24",1203,15,2,0,61
2022,"ES24",1203,15,2,2,31
2022,"ES24",1203,15,2,0,22
2022,"ES24",1203,15,2,1,5
2022,"ES24",1203,15,2,1,1
2022,"ES24",1203,15,2,0,1
2022,"ES24",1203,16,1,2,42
2022,"ES24",1203,16,1,2,50
2022,"ES24",1203,16,1,1,32
2022,"ES24",1203,16,1,0,1
2022,"ES24",1203,16,2,1,81
2022,"ES24",1203,16,2,1,24
2022,"ES24",1203,16,2,1,12
2022,"ES24",1203,16,2,2,1
2022,"ES24",1203,16,2,1,1
2022,"ES24",1203,17,1,0,44
2022,"ES24",1203,17,1,0,31
2022,"ES24",1203,17,1,2,11
2022,"ES24",1203,17,1,0,1
2022,"ES24",1203,17,2,2,68
2022,"ES24",1203,17,2,0,20
2022,"ES24",1203,17,2,2,10
2022,"ES24",1203,17,2,0,1
2022,"ES24",1203,18,1,0,82
2022,"ES24",1203,18,1,1,37
2022,"ES24",1203,18,1,2,7
2022,"ES24",1203,18,2,0,140
2022,"ES24",1203,18,2,2,28
2022,"ES24",1203,18,2,2,7
2022,"ES24",1203,18,2,0,1
2022,"ES24",1203,18,2,2,3
2022,"ES24",1203,2,1,0,10
2022,"ES24",1203,2,1,1,57
2022,"ES24",1203,2,1,2,35
2022,"ES24",1203,2,2,1,13
2022,"ES24",1203,2,2,0,1
2022,"ES24",1203,2,2,1,1
2022,"ES24",1203,2,2,1,46
2022,"ES24",1203,2,2,0,24
2022,"ES24",1203,2,2,2,2
2022,"ES24",1203,3,1,2,12
2022,"ES24",1203,3,1,0,2
2022,"ES24",1203,3,1,1,2
2022,"ES24",1203,3,1,1,36
2022,"ES24",1203,3,1,2,36
2022,"ES24",1203,3,1,0,1
2022,"ES24",1203,3,1,0,1
2022,"ES24",1203,3,2,0,11
2022,"ES24",1203,3,2,1,1
2022,"ES24",1203,3,2,2,3
2022,"ES24",1203,3,2,2,49
2022,"ES24",1203,3,2,2,34
2022,"ES24",1203,3,2,1,1
2022,"ES24",1203,4,1,2,12
2022,"ES24",1203,4,1,1,6
2022,"ES24",1203,4,1,1,2
2022,"ES24",1203,4,1,1,52
2022,"ES24",1203,4,1,2,26
2022,"ES24",1203,4,1,1,1
2022,"ES24",1203,4,2,1,5
2022,"ES24",1203,4,2,1,2
2022,"ES24",1203,4,2,0,1
2022,"ES24",1203,4,2,1,52
2022,"ES24",1203,4,2,1,38
2022,"ES24",1203,4,2,0,1
2022,"ES24",1203,5,1,2,3
2022,"ES24",1203,5,1,0,1
2022,"ES24",1203,5,1,0,91
2022,"ES24",1203,5,1,1,22
2022,"ES24",1203,5,1,1,1
2022,"ES24",1203,5,2,0,5
2022,"ES24",1203,5,2,0,3
2022,"ES24",1203,5,2,0,73
2022,"ES24",1203,5,2,1,6
2022,"ES24",1203,6,1,2,1
2022,"ES24",1203,6,1,1,102
2022,"ES24",1203,6,1,2,43
2022,"ES24",1203,6,1,2,1
2022,"ES24",1203,6,2,1,4
2022,"ES24",1203,6,2,2,1
2022,"ES24",1203,6,2,2,1
2022,"ES24",1203,6,2,0,93
2022,"ES24",1203,6,2,2,15
2022,"ES24",1203,7,1,2,3
2022,"ES24",1203,7,1,0,1
2022,"ES24",1203,7,1,0,1
2022,"ES24",1203,7,1,0,127
2022,"ES24",1203,7,1,2,53
2022,"ES24",1203,7,1,1,1
2022,"ES24",1203,7,2,0,11
2022,"ES24",1203,7,2,1,89
2022,"ES24",1203,7,2,0,27
2022,"ES24",1203,8,1,2,3
2022,"ES24",1203,8,1,2,1
2022,"ES24",1203,8,1,0,3
2022,"ES24",1203,8,1,0,135
2022,"ES24",1203,8,1,1,61
2022,"ES24",1203,8,1,1,2
2022,"ES24",1203,8,1,0,3
2022,"ES24",1203,8,2,1,11
2022,"ES24",1203,8,2,0,62
2022,"ES24",1203,8,2,2,22
2022,"ES24",1203,8,2,0,3
2022,"ES24",1203,9,1,1,10
2022,"ES24",1203,9,1,2,6
2022,"ES24",1203,9,1,0,1
2022,"ES24",1203,9,1,0,142
2022,"ES24",1203,9,1,1,67
2022,"ES24",1203,9,1,0,1
2022,"ES24",1203,9,2,0,13
2022,"ES24",1203,9,2,1,2
2022,"ES24",1203,9,2,2,1
2022,"ES24",1203,9,2,2,87
2022,"ES24",1203,9,2,1,29
2022,"ES24",1203,9,2,2,1
2022,"ES24",1204,1,1,2,53
2022,"ES24",1204,1,1,1,1
2022,"ES24",1204,1,1,0,4
2022,"ES24",1204,1,1,1,214
2022,"ES24",1204,1,1,1,133
2022,"ES24",1204,1,1,2,10
2022,"ES24",1204,1,2,2,60
2022,"ES24",1204,1,2,1,3
2022,"ES24",1204,1,2,1,194
2022,"ES24",1204,1,2,1,140
2022,"ES24",1204,1,2,0,4
2022,"ES24",1204,1,2,0,9
2022,"ES24",1204,10,1,2,71
2022,"ES24",1204,10,1,1,16
2022,"ES24",1204,10,1,1,9
2022,"ES24",1204,10,1,0,377
2022,"ES24",1204,10,1,1,357
2022,"ES24",1204,10,1,1,9
2022,"ES24",1204,10,1,0,8
2022,"ES24",1204,10,2,2,77
2022,"ES24",1204,10,2,0,21
2022,"ES24",1204,10,2,2,10
2022,"ES24",1204,10,2,2,430
2022,"ES24",1204,10,2,1,242
2022,"ES24",1204,10,2,1,2
2022,"ES24",1204,10,2,0,15
2022,"ES24",1204,11,1,2,1
2022,"ES24",1204,11,1,2,65
2022,"ES24",1204,11,1,1,33
2022,"ES24",1204,11,1,0,13
2022,"ES24",1204,11,1,2,339
2022,"ES24",1204,11,1,2,357
2022,"ES24",1204,11,1,1,14
2022,"ES24",1204,11,1,2,6
2022,"ES24",1204,11,2,0,76
2022,"ES24",1204,11,2,0,22
2022,"ES24",1204,11,2,1,16
2022,"ES24",1204,11,2,0,423
2022,"ES24",1204,11,2,2,232
2022,"ES24",1204,11,2,1,4
2022,"ES24",1204,11,2,2,20
2022,"ES24",1204,12,1,0,64
2022,"ES24",1204,12,1,0,58
2022,"ES24",1204,12,1,2,24
2022,"ES24",1204,12,1,1,289
2022,"ES24",1204,12,1,1,346
2022,"ES24",1204,12,1,1,13
2022,"ES24",1204,12,1,1,1
2022,"ES24",1204,12,1,2,13
2022,"ES24",1204,12,2,2,70
2022,"ES24",1204,12,2,1,28
2022,"ES24",1204,12,2,1,33
2022,"ES24",1204,12,2,0,402
2022,"ES24",1204,12,2,2,253
2022,"ES24",1204,12,2,2,6
2022,"ES24",1204,12,2,2,1
2022,"ES24",1204,12,2,0,30
2022,"ES24",1204,13,1,2,65
2022,"ES24",1204,13,1,2,100
2022,"ES24",1204,13,1,2,116
2022,"ES24",1204,13,1,2,232
2022,"ES24",1204,13,1,2,209
2022,"ES24",1204,13,1,2,8
2022,"ES24",1204,13,1,2,3
2022,"ES24",1204,13,1,1,9
2022,"ES24",1204,13,2,2,94
2022,"ES24",1204,13,2,2,88
2022,"ES24",1204,13,2,2,82
2022,"ES24",1204,13,2,1,312
2022,"ES24",1204,13,2,1,196
2022,"ES24",1204,13,2,0,4
2022,"ES24",1204,13,2,1,2
2022,"ES24",1204,13,2,1,27
2022,"ES24",1204,14,1,2,91
2022,"ES24",1204,14,1,2,191
2022,"ES24",1204,14,1,1,284
2022,"ES24",1204,14,1,1,27
2022,"ES24",1204,14,1,1,26
2022,"ES24",1204,14,1,1,2
2022,"ES24",1204,14,1,1,6
2022,"ES24",1204,14,1,2,21
2022,"ES24",1204,14,2,1,194
2022,"ES24",1204,14,2,0,168
2022,"ES24",1204,14,2,1,178
2022,"ES24",1204,14,2,2,77
2022,"ES24",1204,14,2,2,23
2022,"ES24",1204,14,2,2,1
2022,"ES24",1204,14,2,2,16
2022,"ES24",1204,15,1,0,89
2022,"ES24",1204,15,1,1,176
2022,"ES24",1204,15,1,1,240
2022,"ES24",1204,15,1,2,10
2022,"ES24",1204,15,1,0,4
2022,"ES24",1204,15,1,1,4
2022,"ES24",1204,15,1,0,16
2022,"ES24",1204,15,2,1,1
2022,"ES24",1204,15,2,2,188
2022,"ES24",1204,15,2,0,183
2022,"ES24",1204,15,2,1,146
2022,"ES24",1204,15,2,0,16
2022,"ES24",1204,15,2,2,6
2022,"ES24",1204,15,2,0,1
2022,"ES24",1204,15,2,1,1
2022,"ES24",1204,15,2,0,9
2022,"ES24",1204,16,1,2,101
2022,"ES24",1204,16,1,2,194
2022,"ES24",1204,16,1,2,145
2022,"ES24",1204,16,1,2,4
2022,"ES24",1204,16,1,1,1
2022,"ES24",1204,16,1,2,1
2022,"ES24",1204,16,1,0,7
2022,"ES24",1204,16,2,1,185
2022,"ES24",1204,16,2,2,160
2022,"ES24",1204,16,2,0,79
2022,"ES24",1204,16,2,1,9
2022,"ES24",1204,16,2,1,1
2022,"ES24",1204,16,2,0,16
2022,"ES24",1204,17,1,1,48
2022,"ES24",1204,17,1,2,101
2022,"ES24",1204,17,1,2,70
2022,"ES24",1204,17,1,1,7
2022,"ES24",1204,17,1,2,1
2022,"ES24",1204,17,1,0,2
2022,"ES24",1204,17,2,0,1
2022,"ES24",1204,17,2,1,169
2022,"ES24",1204,17,2,0,113
2022,"ES24",1204,17,2,0,58
2022,"ES24",1204,17,2,1,5
2022,"ES24",1204,17,2,2,4
2022,"ES24",1204,18,1,1,178
2022,"ES24",1204,18,1,0,138
2022,"ES24",1204,18,1,1,61
2022,"ES24",1204,18,1,1,2
2022,"ES24",1204,18,1,2,1
2022,"ES24",1204,18,1,2,15
2022,"ES24",1204,18,2,0,1
2022,"ES24",1204,18,2,0,410
2022,"ES24",1204,18,2,1,184
2022,"ES24",1204,18,2,1,61
2022,"ES24",1204,18,2,2,10
2022,"ES24",1204,18,2,1,14
2022,"ES24",1204,2,1,1,84
2022,"ES24",1204,2,1,2,9
2022,"ES24",1204,2,1,0,9
2022,"ES24",1204,2,1,2,206
2022,"ES24",1204,2,1,1,181
2022,"ES24",1204,2,1,1,4
2022,"ES24",1204,2,1,0,8
2022,"ES24",1204,2,2,1,63
2022,"ES24",1204,2,2,0,12
2022,"ES24",1204,2,2,0,12
2022,"ES24",1204,2,2,2,223
2022,"ES24",1204,2,2,1,158
2022,"ES24",1204,2,2,0,3
2022,"ES24",1204,2,2,2,10
2022,"ES24",1204,3,1,0,1
2022,"ES24",1204,3,1,1,83
2022,"ES24",1204,3,1,1,15
2022,"ES24",1204,3,1,0,9
2022,"ES24",1204,3,1,0,221
2022,"ES24",1204,3,1,0,207
2022,"ES24",1204,3,1,2,6
2022,"ES24",1204,3,1,1,12
2022,"ES24",1204,3,2,2,96
2022,"ES24",1204,3,2,1,9
2022,"ES24",1204,3,2,1,20
2022,"ES24",1204,3,2,2,203
2022,"ES24",1204,3,2,2,200
2022,"ES24",1204,3,2,0,10
2022,"ES24",1204,3,2,2,10
2022,"ES24",1204,4,1,2,89
2022,"ES24",1204,4,1,0,9
2022,"ES24",1204,4,1,1,17
2022,"ES24",1204,4,1,1,244
2022,"ES24",1204,4,1,0,154
2022,"ES24",1204,4,1,1,4
2022,"ES24",1204,4,1,1,5
2022,"ES24",1204,4,2,1,1
2022,"ES24",1204,4,2,2,71
2022,"ES24",1204,4,2,1,16
2022,"ES24",1204,4,2,2,9
2022,"ES24",1204,4,2,2,216
2022,"ES24",1204,4,2,2,192
2022,"ES24",1204,4,2,0,6
2022,"ES24",1204,4,2,2,8
2022,"ES24",1204,5,1,0,1
2022,"ES24",1204,5,1,1,49
2022,"ES24",1204,5,1,0,14
2022,"ES24",1204,5,1,2,8
2022,"ES24",1204,5,1,2,399
2022,"ES24",1204,5,1,2,94
2022,"ES24",1204,5,1,1,3
2022,"ES24",1204,5,1,1,1
2022,"ES24",1204,5,1,2,4
2022,"ES24",1204,5,2,0,65
2022,"ES24",1204,5,2,1,9
2022,"ES24",1204,5,2,0,7
2022,"ES24",1204,5,2,1,331
2022,"ES24",1204,5,2,0,102
2022,"ES24",1204,5,2,2,3
2022,"ES24",1204,5,2,2,8
2022,"ES24",1204,6,1,2,25
2022,"ES24",1204,6,1,0,1
2022,"ES24",1204,6,1,2,4
2022,"ES24",1204,6,1,2,395
2022,"ES24",1204,6,1,1,116
2022,"ES24",1204,6,1,0,2
2022,"ES24",1204,6,1,2,2
2022,"ES24",1204,6,2,1,28
2022,"ES24",1204,6,2,0,1
2022,"ES24",1204,6,2,1,3
2022,"ES24",1204,6,2,0,395
2022,"ES24",1204,6,2,1,93
2022,"ES24",1204,6,2,1,3
2022,"ES24",1204,7,1,1,32
2022,"ES24",1204,7,1,0,3
2022,"ES24",1204,7,1,0,1
2022,"ES24",1204,7,1,1,388
2022,"ES24",1204,7,1,2,187
2022,"ES24",1204,7,1,0,1
2022,"ES24",1204,7,1,2,3
2022,"ES24",1204,7,2,0,51
2022,"ES24",1204,7,2,1,5
2022,"ES24",1204,7,2,0,1
2022,"ES24",1204,7,2,0,397
2022,"ES24",1204,7,2,0,138
2022,"ES24",1204,7,2,1,1
2022,"ES24",1204,7,2,0,16
2022,"ES24",1204,8,1,2,40
2022,"ES24",1204,8,1,2,15
2022,"ES24",1204,8,1,2,6
2022,"ES24",1204,8,1,1,357
2022,"ES24",1204,8,1,1,229
2022,"ES24",1204,8,1,2,2
2022,"ES24",1204,8,1,2,2
2022,"ES24",1204,8,2,1,76
2022,"ES24",1204,8,2,1,4
2022,"ES24",1204,8,2,0,414
2022,"ES24",1204,8,2,2,154
2022,"ES24",1204,8,2,2,1
2022,"ES24",1204,8,2,2,21
2022,"ES24",1204,9,1,2,58
2022,"ES24",1204,9,1,2,18
2022,"ES24",1204,9,1,0,11
2022,"ES24",1204,9,1,0,453
2022,"ES24",1204,9,1,0,325
2022,"ES24",1204,9,1,0,4
2022,"ES24",1204,9,1,2,8
2022,"ES24",1204,9,2,1,85
2022,"ES24",1204,9,2,1,6
2022,"ES24",1204,9,2,0,12
2022,"ES24",1204,9,2,0,400
2022,"ES24",1204,9,2,2,228
2022,"ES24",1204,9,2,0,1
2022,"ES24",1204,9,2,1,21
2022,"ES24",1205,1,1,2,1
2022,"ES24",1205,1,1,2,17
2022,"ES24",1205,1,1,2,9
2022,"ES24",1205,1,1,2,1
2022,"ES24",1205,1,2,1,1
2022,"ES24",1205,1,2,0,17
2022,"ES24",1205,1,2,1,4
2022,"ES24",1205,10,1,2,1
2022,"ES24",1205,10,1,1,4
2022,"ES24",1205,10,1,1,44
2022,"ES24",1205,10,1,1,24
2022,"ES24",1205,10,1,2,2
2022,"ES24",1205,10,2,1,5
2022,"ES24",1205,10,2,0,1
2022,"ES24",1205,10,2,1,47
2022,"ES24",1205,10,2,1,13
2022,"ES24",1205,11,1,1,3
2022,"ES24",1205,11,1,1,1
2022,"ES24",1205,11,1,1,51
2022,"ES24",1205,11,1,0,34
2022,"ES24",1205,11,2,0,1
2022,"ES24",1205,11,2,0,9
2022,"ES24",1205,11,2,1,2
2022,"ES24",1205,11,2,0,4
2022,"ES24",1205,11,2,0,61
2022,"ES24",1205,11,2,0,14
2022,"ES24",1205,12,1,2,4
2022,"ES24",1205,12,1,1,3
2022,"ES24",1205,12,1,2,41
2022,"ES24",1205,12,1,1,40
2022,"ES24",1205,12,2,2,6
2022,"ES24",1205,12,2,1,4
2022,"ES24",1205,12,2,1,3
2022,"ES24",1205,12,2,0,31
2022,"ES24",1205,12,2,2,19
2022,"ES24",1205,13,1,0,5
2022,"ES24",1205,13,1,2,7
2022,"ES24",1205,13,1,0,2
2022,"ES24",1205,13,1,1,44
2022,"ES24",1205,13,1,0,26
2022,"ES24",1205,13,1,1,1
2022,"ES24",1205,13,2,1,8
2022,"ES24",1205,13,2,1,7
2022,"ES24",1205,13,2,1,2
2022,"ES24",1205,13,2,1,28
2022,"ES24",1205,13,2,1,11
2022,"ES24",1205,13,2,0,3
2022,"ES24",1205,14,1,2,23
2022,"ES24",1205,14,1,1,15
2022,"ES24",1205,14,1,0,16
2022,"ES24",1205,14,1,0,9
2022,"ES24",1205,14,1,0,2
2022,"ES24",1205,14,1,0,1
2022,"ES24",1205,14,2,2,24
2022,"ES24",1205,14,2,2,18
2022,"ES24",1205,14,2,1,10
2022,"ES24",1205,14,2,2,13
2022,"ES24",1205,14,2,2,1
2022,"ES24",1205,14,2,2,1
2022,"ES24",1205,15,1,1,1
2022,"ES24",1205,15,1,2,25
2022,"ES24",1205,15,1,0,36
2022,"ES24",1205,15,1,0,23
2022,"ES24",1205,15,2,0,1
2022,"ES24",1205,15,2,0,24
2022,"ES24",1205,15,2,0,15
2022,"ES24",1205,15,2,0,7
2022,"ES24",1205,15,2,0,6
2022,"ES24",1205,15,2,2,1
2022,"ES24",1205,16,1,1,14
2022,"ES24",1205,16,1,1,22
2022,"ES24",1205,16,1,2,11
2022,"ES24",1205,16,2,0,1
2022,"ES24",1205,16,2,0,20
2022,"ES24",1205,16,2,2,15
2022,"ES24",1205,16,2,2,5
2022,"ES24",1205,16,2,0,2
2022,"ES24",1205,17,1,2,16
2022,"ES24",1205,17,1,2,14
2022,"ES24",1205,17,1,1,2
2022,"ES24",1205,17,1,1,1
2022,"ES24",1205,17,2,2,25
2022,"ES24",1205,17,2,0,12
2022,"ES24",1205,17,2,0,7
2022,"ES24",1205,17,2,1,4
2022,"ES24",1205,18,1,1,2
2022,"ES24",1205,18,1,2,36
2022,"ES24",1205,18,1,1,14
2022,"ES24",1205,18,1,0,14
2022,"ES24",1205,18,1,2,1
2022,"ES24",1205,18,2,0,1
2022,"ES24",1205,18,2,1,55
2022,"ES24",1205,18,2,2,34
2022,"ES24",1205,18,2,0,5
2022,"ES24",1205,18,2,1,1
2022,"ES24",1205,2,1,0,4
2022,"ES24",1205,2,1,1,1
2022,"ES24",1205,2,1,1,21
2022,"ES24",1205,2,1,2,11
2022,"ES24",1205,2,1,1,1
2022,"ES24",1205,2,2,1,2
2022,"ES24",1205,2,2,2,18
2022,"ES24",1205,2,2,1,6
2022,"ES24",1205,2,2,0,1
2022,"ES24",1205,2,2,1,1
2022,"ES24",1205,3,1,1,7
2022,"ES24",1205,3,1,0,3
2022,"ES24",1205,3,1,1,26
2022,"ES24",1205,3,1,1,16
2022,"ES24",1205,3,1,2,1
2022,"ES24",1205,3,2,0,6
2022,"ES24",1205,3,2,2,1
2022,"ES24",1205,3,2,0,19
2022,"ES24",1205,3,2,1,15
2022,"ES24",1205,3,2,1,1
2022,"ES24",1205,4,1,0,3
2022,"ES24",1205,4,1,0,2
2022,"ES24",1205,4,1,1,24
2022,"ES24",1205,4,1,1,10
2022,"ES24",1205,4,1,0,1
2022,"ES24",1205,4,2,2,2
2022,"ES24",1205,4,2,1,1
2022,"ES24",1205,4,2,1,29
2022,"ES24",1205,4,2,1,10
2022,"ES24",1205,4,2,1,2
2022,"ES24",1205,4,2,0,1
2022,"ES24",1205,5,1,1,1
2022,"ES24",1205,5,1,2,29
2022,"ES24",1205,5,1,2,6
2022,"ES24",1205,5,2,0,2
2022,"ES24",1205,5,2,0,1
2022,"ES24",1205,5,2,0,31
2022,"ES24",1205,5,2,1,7
2022,"ES24",1205,6,1,2,1
2022,"ES24",1205,6,1,2,35
2022,"ES24",1205,6,1,1,7
2022,"ES24",1205,6,2,1,2
2022,"ES24",1205,6,2,2,41
2022,"ES24",1205,6,2,0,7
2022,"ES24",1205,7,1,0,1
2022,"ES24",1205,7,1,2,1
2022,"ES24",1205,7,1,2,37
2022,"ES24",1205,7,1,2,17
2022,"ES24",1205,7,2,0,2
2022,"ES24",1205,7,2,0,31
2022,"ES24",1205,7,2,1,8
2022,"ES24",1205,7,2,0,1
2022,"ES24",1205,8,1,1,5
2022,"ES24",1205,8,1,0,1
2022,"ES24",1205,8,1,2,41
2022,"ES24",1205,8,1,1,17
2022,"ES24",1205,8,2,2,5
2022,"ES24",1205,8,2,1,3
2022,"ES24",1205,8,2,1,35
2022,"ES24",1205,8,2,0,10
2022,"ES24",1205,8,2,0,2
2022,"ES24",1205,9,1,2,6
2022,"ES24",1205,9,1,2,1
2022,"ES24",1205,9,1,2,34
2022,"ES24",1205,9,1,0,29
2022,"ES24",1205,9,2,0,2
2022,"ES24",1205,9,2,1,50
2022,"ES24",1205,9,2,1,11
2022,"ES24",1206,1,1,1,7
2022,"ES24",1206,1,1,1,5
2022,"ES24",1206,1,1,2,1
2022,"ES24",1206,1,2,1,1
2022,"ES24",1206,1,2,0,4
2022,"ES24",1206,1,2,0,4
2022,"ES24",1206,10,1,0,1
2022,"ES24",1206,10,1,1,3
2022,"ES24",1206,10,1,0,35
2022,"ES24",1206,10,1,0,35
2022,"ES24",1206,10,1,1,1
2022,"ES24",1206,10,2,2,4
2022,"ES24",1206,10,2,0,2
2022,"ES24",1206,10,2,0,24
2022,"ES24",1206,10,2,1,11
